X;Y;X;Y;primaryind;nummer;brunnenart;historisch;wasserart_;bezeichnun;Y-dms;X_dms
8.517215008350121;47.400708503001901;8.517215008350121;47.400708503001901;317;452.000000000000000;öffentlicher Brunnen;1926;Verteilnetz;Waidterrasse;"N47°24'2.550""";"E8°31'1.974"""
8.503805980135221;47.405301809782102;8.503805980135221;47.405301809782102;318;450.000000000000000;öffentlicher Brunnen;1914;Verteilnetz;;"N47°24'19.08""";"E8°30'13.70"""
8.505030129583201;47.4045655606891;8.505030129583201;47.404565560689100;319;847.000000000000000;Brunnen mit eigener Versorgung;;Verteilnetz;;"N47°24'16.43""";"E8°30'18.10"""
8.51396093235758;47.403132510231003;8.513960932357580;47.403132510231003;320;1046.000000000000000;Brunnen in städtischer Liegenschaft;1981;Verteilnetz;Reservoir Waidberg;"N47°24'11.27""";"E8°30'50.25"""
8.52020808771552;47.400961364801098;8.520208087715520;47.400961364801098;321;1082.000000000000000;Brunnen in städtischer Liegenschaft;1983;Verteilnetz;bei Quellwasserfilter Gubel;"N47°24'3.460""";"E8°31'12.74"""
8.522041126988381;47.4032183657065;8.522041126988381;47.403218365706500;322;701.000000000000000;Brunnen in städtischer Liegenschaft;1952;Verteilnetz;Waldweiher Käferberg;"N47°24'11.58""";"E8°31'19.34"""
8.537850147911451;47.405893743013699;8.537850147911451;47.405893743013699;323;486.000000000000000;öffentlicher Brunnen;1940;Quellwasser;Ringstrasse;"N47°24'21.21""";"E8°32'16.26"""
8.52263065079017;47.407476616207198;8.522630650790170;47.407476616207198;324;642.000000000000000;Brunnen in städtischer Liegenschaft;1948;Verteilnetz;Im Käferbergwald;"N47°24'26.91""";"E8°31'21.47"""
8.513071753602491;47.406699333359398;8.513071753602491;47.406699333359398;325;998.000000000000000;Brunnen in städtischer Liegenschaft;1976;Verteilnetz;oberh.  ETH-Hönggerberg;"N47°24'24.11""";"E8°30'47.05"""
8.549712107022881;47.369241374462;8.549712107022881;47.369241374462000;326;1117.000000000000000;privater Brunnen;1986;Verteilnetz;;"N47°22'9.268""";"E8°32'58.96"""
8.53850747437515;47.404469680302299;8.538507474375150;47.404469680302299;327;702.200000000000050;Brunnen in städtischer Liegenschaft;;Verteilnetz;Freibad Allenmoos;"N47°24'16.09""";"E8°32'18.62"""
8.53840387003706;47.405213747648901;8.538403870037060;47.405213747648901;328;702.100000000000020;Brunnen in städtischer Liegenschaft;;Verteilnetz;Freibad Allenmoos;"N47°24'18.76""";"E8°32'18.25"""
8.493106786244089;47.4024074359764;8.493106786244089;47.402407435976400;329;462.000000000000000;öffentlicher Brunnen;1947;Verteilnetz;Tramschleife Wartau;"N47°24'8.666""";"E8°29'35.18"""
8.51430847819341;47.399628953426202;8.514308478193410;47.399628953426202;330;1089.000000000000000;öffentlicher Brunnen;1984;Verteilnetz;Rest. Waid;"N47°23'58.66""";"E8°30'51.51"""
8.499458339080901;47.402163205764801;8.499458339080901;47.402163205764801;331;454.000000000000000;öffentlicher Brunnen;1928;Verteilnetz;;"N47°24'7.787""";"E8°29'58.05"""
8.49993331250756;47.402818115770401;8.499933312507560;47.402818115770401;332;465.000000000000000;öffentlicher Brunnen;1957;Verteilnetz;;"N47°24'10.14""";"E8°29'59.75"""
8.50523573452451;47.393807006926103;8.505235734524510;47.393807006926103;333;254.000000000000000;öffentlicher Brunnen;1932;Verteilnetz;vor Stadion Hardturm;"N47°23'37.70""";"E8°30'18.84"""
8.50369479901882;47.394194585403099;8.503694799018820;47.394194585403099;334;1014.200000000000000;Brunnen in städtischer Liegenschaft;1982;Verteilnetz;"Tramstation Hardturm, Trinkbrunnen";"N47°23'39.10""";"E8°30'13.30"""
8.51817788893335;47.398484556762199;8.518177888933350;47.398484556762199;335;467.000000000000000;öffentlicher Brunnen;1967;Verteilnetz;;"N47°23'54.54""";"E8°31'5.440"""
8.506658427081099;47.4011425143159;8.506658427081099;47.401142514315900;336;1068.000000000000000;Brunnen in städtischer Liegenschaft;1982;Verteilnetz;Reservoir Höngg;"N47°24'4.113""";"E8°30'23.97"""
8.499109062569341;47.4019740440338;8.499109062569341;47.401974044033800;337;6067.000000000000000;Notwasserbrunnen;1988;Quellwasser;;"N47°24'7.106""";"E8°29'56.79"""
8.497290799669781;47.401795333085403;8.497290799669781;47.401795333085403;338;466.000000000000000;öffentlicher Brunnen;1961;Quellwasser;Kirche Höngg;"N47°24'6.463""";"E8°29'50.24"""
8.49786327629036;47.401930301872099;8.497863276290360;47.401930301872099;339;433.000000000000000;öffentlicher Brunnen;1784;Quellwasser;;"N47°24'6.949""";"E8°29'52.30"""
8.496498284989491;47.403643505377303;8.496498284989491;47.403643505377303;340;439.000000000000000;öffentlicher Brunnen;1825;Quellwasser;;"N47°24'13.11""";"E8°29'47.39"""
8.49617838499559;47.402999962776299;8.496178384995590;47.402999962776299;341;434.000000000000000;öffentlicher Brunnen;1789;Quellwasser;;"N47°24'10.79""";"E8°29'46.24"""
8.49558088327621;47.402320522624997;8.495580883276210;47.402320522624997;342;441.000000000000000;öffentlicher Brunnen;1883;Quellwasser;;"N47°24'8.353""";"E8°29'44.09"""
8.52197678392144;47.399663401212003;8.521976783921440;47.399663401212003;343;693.000000000000000;Brunnen in städtischer Liegenschaft;;Quellwasser;Spielplatz;"N47°23'58.78""";"E8°31'19.11"""
8.52669052895101;47.397419044623199;8.526690528951010;47.397419044623199;344;639.200000000000050;Brunnen in städtischer Liegenschaft;;Verteilnetz;"Schulhaus Waidhalde, Turnhalle";"N47°23'50.70""";"E8°31'36.08"""
8.53009477424578;47.3984545211026;8.530094774245780;47.398454521102600;345;436.000000000000000;öffentlicher Brunnen;1937;Quellwasser;obere Waidstrasse;"N47°23'54.43""";"E8°31'48.34"""
8.52962846008764;47.399695087995198;8.529628460087640;47.399695087995198;346;1026.000000000000000;Brunnen des Verschönerungsvereins;1978;Quellwasser;unterer Spielplatz;"N47°23'58.90""";"E8°31'46.66"""
8.53887316458812;47.401875271588104;8.538873164588120;47.401875271588104;347;592.100000000000020;Brunnen in städtischer Liegenschaft;;Verteilnetz;Schulhaus Allenmoos I;"N47°24'6.750""";"E8°32'19.94"""
8.530733857368301;47.407688492826601;8.530733857368301;47.407688492826601;348;488.000000000000000;öffentlicher Brunnen;1946;Verteilnetz;;"N47°24'27.67""";"E8°31'50.64"""
8.524910096364661;47.393394799722103;8.524910096364661;47.393394799722103;349;461.000000000000000;öffentlicher Brunnen;1940;Quellwasser;;"N47°23'36.22""";"E8°31'29.67"""
8.50412133746063;47.418882168432503;8.504121337460630;47.418882168432503;350;685.000000000000000;Brunnen in städtischer Liegenschaft;1959;Verteilnetz;Schulhaus Holderbach;"N47°25'7.975""";"E8°30'14.83"""
8.526556546249241;47.396743805751697;8.526556546249241;47.396743805751697;351;639.299999999999950;Brunnen in städtischer Liegenschaft;;Verteilnetz;"Schulhaus Waidhalde, Turnhalle";"N47°23'48.27""";"E8°31'35.60"""
8.54605611036367;47.416930293104699;8.546056110363670;47.416930293104699;352;1006.000000000000000;privater Brunnen;1977;Quellwasser;beim Altersheim;"N47°25'0.949""";"E8°32'45.80"""
8.536966806766641;47.430223625450402;8.536966806766641;47.430223625450402;353;752.000000000000000;privater Brunnen;1964;Verteilnetz;;"N47°25'48.80""";"E8°32'13.08"""
8.541814471067641;47.429124309242802;8.541814471067641;47.429124309242802;354;1067.000000000000000;öffentlicher Brunnen;1982;Verteilnetz;Asphofbrunnen;"N47°25'44.84""";"E8°32'30.53"""
8.585919561657301;47.4002703171926;8.585919561657301;47.400270317192600;355;500.000000000000000;öffentlicher Brunnen;1946;Quellwasser;;"N47°24'0.973""";"E8°35'9.310"""
8.57182464254891;47.413432696161898;8.571824642548910;47.413432696161898;356;1069.000000000000000;öffentlicher Brunnen;1982;Verteilnetz;Gemeinschaftszentrum Auzelg;"N47°24'48.35""";"E8°34'18.56"""
8.49486043071496;47.409288884409001;8.494860430714960;47.409288884409001;357;1091.000000000000000;öffentlicher Brunnen;1984;Verteilnetz;bei Sportplatz;"N47°24'33.43""";"E8°29'41.49"""
8.500032380420469;47.3974073835819;8.500032380420469;47.397407383581900;358;1050.000000000000000;Brunnen in städtischer Liegenschaft;1981;Verteilnetz;oberhalb Europabrücke;"N47°23'50.66""";"E8°30'0.116"""
8.586033650983501;47.403407759976503;8.586033650983501;47.403407759976503;359;1172.000000000000000;öffentlicher Brunnen;1994;Verteilnetz;;"N47°24'12.26""";"E8°35'9.721"""
8.5421850444906;47.422974426709096;8.542185044490600;47.422974426709096;360;470.000000000000000;öffentlicher Brunnen;;Verteilnetz;;"N47°25'22.70""";"E8°32'31.86"""
8.57098817554629;47.402633579553097;8.570988175546290;47.402633579553097;361;657.000000000000000;Brunnen in städtischer Liegenschaft;;Quellwasser;Schulhaus Heinrich Bosshardstrasse;"N47°24'9.480""";"E8°34'15.55"""
8.56882861535148;47.402639202278202;8.568828615351480;47.402639202278202;362;870.000000000000000;privater Brunnen;1981;Quellwasser;;"N47°24'9.501""";"E8°34'7.783"""
8.507087785191191;47.419142018486703;8.507087785191191;47.419142018486703;363;490.000000000000000;öffentlicher Brunnen;1954;Verteilnetz;;"N47°25'8.911""";"E8°30'25.51"""
8.51245013352786;47.4215401016532;8.512450133527860;47.421540101653200;364;800.200000000000050;Brunnen in städtischer Liegenschaft;;Verteilnetz;;"N47°25'17.54""";"E8°30'44.82"""
8.541789291735119;47.406431417781597;8.541789291735119;47.406431417781597;365;479.000000000000000;öffentlicher Brunnen;1935;Verteilnetz;bei Spielwiese;"N47°24'23.15""";"E8°32'30.44"""
8.54843040357988;47.428532993240601;8.548430403579880;47.428532993240601;366;1189.000000000000000;öffentlicher Brunnen;1996;Verteilnetz;Sportanlage Eichrain;"N47°25'42.71""";"E8°32'54.34"""
8.500819868476871;47.402809440742097;8.500819868476871;47.402809440742097;367;437.000000000000000;öffentlicher Brunnen;;Verteilnetz;Kranzbrunnen;"N47°24'10.11""";"E8°30'2.951"""
8.51328996166194;47.416342719791203;8.513289961661940;47.416342719791203;368;1140.000000000000000;Brunnen in städtischer Liegenschaft;1989;Verteilnetz;;"N47°24'58.83""";"E8°30'47.84"""
8.542879001079291;47.420714082321403;8.542879001079291;47.420714082321403;369;652.000000000000000;Brunnen in städtischer Liegenschaft;;Verteilnetz;Schuhlhaus Buhnrain 40;"N47°25'14.57""";"E8°32'34.36"""
8.51907284796798;47.418526374980601;8.519072847967980;47.418526374980601;370;1066.000000000000000;öffentlicher Brunnen;1982;Grundwasser;;"N47°25'6.694""";"E8°31'8.662"""
8.50805908549054;47.408043358651298;8.508059085490540;47.408043358651298;371;971.000000000000000;privater Brunnen;1974;Verteilnetz;bei Kiosk;"N47°24'28.95""";"E8°30'29.01"""
8.545020895553011;47.4188924591991;8.545020895553011;47.418892459199100;372;903.000000000000000;privater Brunnen;;Verteilnetz;Bahnhof Seebach;"N47°25'8.012""";"E8°32'42.07"""
8.535063014988481;47.409006675977899;8.535063014988481;47.409006675977899;373;475.000000000000000;öffentlicher Brunnen;;Verteilnetz;Birkenwäldli;"N47°24'32.42""";"E8°32'6.226"""
8.57367330091046;47.398475751941596;8.573673300910460;47.398475751941596;374;1059.000000000000000;Brunnen des Verschönerungsvereins;;Verteilnetz;beim Spielplatz;"N47°23'54.51""";"E8°34'25.22"""
8.51956585434974;47.414160850455403;8.519565854349740;47.414160850455403;375;6059.000000000000000;Notwasserbrunnen;1985;Quellwasser;;"N47°24'50.97""";"E8°31'10.43"""
8.54619278318774;47.405890503311703;8.546192783187740;47.405890503311703;376;756.000000000000000;privater Brunnen;1956;Verteilnetz;Kirche;"N47°24'21.20""";"E8°32'46.29"""
8.484607928100299;47.414681118398498;8.484607928100299;47.414681118398498;377;704.000000000000000;Brunnen des Verschönerungsvereins;;Verteilnetz;Heizenholz;"N47°24'52.85""";"E8°29'4.588"""
8.54053305106676;47.393776444673499;8.540533051066760;47.393776444673499;378;291.000000000000000;öffentlicher Brunnen;1931;Verteilnetz;;"N47°23'37.59""";"E8°32'25.91"""
8.542003899192389;47.397728090940902;8.542003899192389;47.397728090940902;379;1118.000000000000000;öffentlicher Brunnen;1986;Verteilnetz;"Tramhaltestelle, Michbuck";"N47°23'51.82""";"E8°32'31.21"""
8.544737635816849;47.393578283756398;8.544737635816849;47.393578283756398;380;290.000000000000000;öffentlicher Brunnen;1931;Verteilnetz;Bambibrunnen;"N47°23'36.88""";"E8°32'41.05"""
8.54517329627865;47.3958818489264;8.545173296278650;47.395881848926400;381;287.000000000000000;öffentlicher Brunnen;1929;Verteilnetz;;"N47°23'45.17""";"E8°32'42.62"""
8.545164172839151;47.396945335716801;8.545164172839151;47.396945335716801;382;1119.000000000000000;öffentlicher Brunnen;1986;Quellwasser;Irchelpark beim Restaurant Neubühl;"N47°23'49.00""";"E8°32'42.59"""
8.543347719442931;47.3999716141089;8.543347719442931;47.399971614108900;383;262.000000000000000;öffentlicher Brunnen;1958;Verteilnetz;;"N47°23'59.89""";"E8°32'36.05"""
8.56089798400499;47.386418112029702;8.560897984004990;47.386418112029702;384;361.000000000000000;öffentlicher Brunnen;1949;Verteilnetz;;"N47°23'11.10""";"E8°33'39.23"""
8.547952680101631;47.388050543204002;8.547952680101631;47.388050543204002;385;275.000000000000000;öffentlicher Brunnen;1912;Quellwasser;;"N47°23'16.98""";"E8°32'52.62"""
8.539015919337981;47.391029535087;8.539015919337981;47.391029535087000;386;301.000000000000000;öffentlicher Brunnen;1949;Quellwasser;;"N47°23'27.70""";"E8°32'20.45"""
8.5419911108267;47.388314847756199;8.541991110826700;47.388314847756199;387;583.000000000000000;Brunnen in städtischer Liegenschaft;1925;Verteilnetz;Schulhaus Röslistrasse   Turnhalle;"N47°23'17.93""";"E8°32'31.16"""
8.541149571611189;47.387106832475503;8.541149571611189;47.387106832475503;388;274.000000000000000;öffentlicher Brunnen;1910;Quellwasser;;"N47°23'13.58""";"E8°32'28.13"""
8.538868031994211;47.389425948336601;8.538868031994211;47.389425948336601;389;1083.000000000000000;öffentlicher Brunnen;1983;Verteilnetz;Purtschert-Brunnen;"N47°23'21.93""";"E8°32'19.92"""
8.54009642781533;47.389291515547498;8.540096427815330;47.389291515547498;390;300.000000000000000;öffentlicher Brunnen;1945;Quellwasser;Haupteingang Schulhaus;"N47°23'21.44""";"E8°32'24.34"""
8.539984034725981;47.389102871254103;8.539984034725981;47.389102871254103;391;589.000000000000000;Brunnen in städtischer Liegenschaft;1945;Verteilnetz;Schulhaus Weinbergstrasse;"N47°23'20.77""";"E8°32'23.94"""
8.54621435976124;47.391420830732002;8.546214359761240;47.391420830732002;392;281.000000000000000;öffentlicher Brunnen;1925;Verteilnetz;;"N47°23'29.11""";"E8°32'46.37"""
8.56704484199815;47.390696725011303;8.567044841998150;47.390696725011303;393;725.000000000000000;Brunnen des Verschönerungsvereins;;Quellwasser;;"N47°23'26.50""";"E8°34'1.361"""
8.56345222660349;47.392633127984098;8.563452226603490;47.392633127984098;394;726.000000000000000;Brunnen des Verschönerungsvereins;;Quellwasser;Bannholzstrasse/Waldhüslistrasse;"N47°23'33.47""";"E8°33'48.42"""
8.55364047065612;47.387776699100897;8.553640470656120;47.387776699100897;395;278.000000000000000;öffentlicher Brunnen;1915;Verteilnetz;;"N47°23'15.99""";"E8°33'13.10"""
8.55147956260176;47.386537558628703;8.551479562601760;47.386537558628703;396;295.000000000000000;öffentlicher Brunnen;1934;Verteilnetz;;"N47°23'11.53""";"E8°33'5.326"""
8.551279310996209;47.387358286558502;8.551279310996209;47.387358286558502;397;1072.000000000000000;privater Brunnen;1981;Verteilnetz;;"N47°23'14.48""";"E8°33'4.605"""
8.551184215776381;47.392926630575197;8.551184215776381;47.392926630575197;398;818.000000000000000;Brunnen mit eigener Versorgung;;Quellwasser;;"N47°23'34.53""";"E8°33'4.263"""
8.546492465371291;47.386845463680302;8.546492465371291;47.386845463680302;399;286.000000000000000;öffentlicher Brunnen;1929;Verteilnetz;Spielplatzanlage;"N47°23'12.64""";"E8°32'47.37"""
8.544026674441881;47.387666165177798;8.544026674441881;47.387666165177798;400;292.000000000000000;öffentlicher Brunnen;1933;Verteilnetz;;"N47°23'15.59""";"E8°32'38.49"""
8.5434564655035;47.389000412570503;8.543456465503500;47.389000412570503;401;584.000000000000000;Brunnen in städtischer Liegenschaft;;Verteilnetz;Schulhaus Riedtlistrasse;"N47°23'20.40""";"E8°32'36.44"""
8.544455968629119;47.388862571664802;8.544455968629119;47.388862571664802;402;279.000000000000000;öffentlicher Brunnen;1919;Quellwasser;;"N47°23'19.90""";"E8°32'40.04"""
8.545584786231739;47.388077778089901;8.545584786231739;47.388077778089901;403;276.000000000000000;öffentlicher Brunnen;1912;Quellwasser;;"N47°23'17.08""";"E8°32'44.10"""
8.54706601224413;47.379325386700998;8.547066012244130;47.379325386700998;404;299.000000000000000;öffentlicher Brunnen;1943;Quellwasser;;"N47°22'45.57""";"E8°32'49.43"""
8.548298061741249;47.380081374675498;8.548298061741249;47.380081374675498;405;297.000000000000000;öffentlicher Brunnen;1905;Quellwasser;;"N47°22'48.29""";"E8°32'53.87"""
8.548096722038119;47.383603725227097;8.548096722038119;47.383603725227097;406;263.000000000000000;öffentlicher Brunnen;1903;Quellwasser;;"N47°23'0.973""";"E8°32'53.14"""
8.548601756555669;47.384550360894998;8.548601756555669;47.384550360894998;407;272.000000000000000;öffentlicher Brunnen;1907;Quellwasser;;"N47°23'4.381""";"E8°32'54.96"""
8.542338342522839;47.3838035582991;8.542338342522839;47.383803558299100;408;283.000000000000000;öffentlicher Brunnen;1927;Quellwasser;;"N47°23'1.692""";"E8°32'32.41"""
8.54100954675247;47.385701513219303;8.541009546752470;47.385701513219303;409;271.000000000000000;öffentlicher Brunnen;1906;Quellwasser;;"N47°23'8.525""";"E8°32'27.63"""
8.5396533479204;47.385866840547102;8.539653347920400;47.385866840547102;410;267.000000000000000;öffentlicher Brunnen;1903;Quellwasser;;"N47°23'9.120""";"E8°32'22.75"""
8.55508891819504;47.379798279598297;8.555088918195040;47.379798279598297;411;330.000000000000000;öffentlicher Brunnen;1907;Quellwasser;;"N47°22'47.27""";"E8°33'18.32"""
8.57428638976033;47.3840891179224;8.574286389760330;47.384089117922400;412;352.000000000000000;öffentlicher Brunnen;1935;Verteilnetz;Zoo-Eingang;"N47°23'2.720""";"E8°34'27.43"""
8.57153354677401;47.381745405859903;8.571533546774010;47.381745405859903;413;344.000000000000000;öffentlicher Brunnen;1929;Verteilnetz;;"N47°22'54.28""";"E8°34'17.52"""
8.55991195373351;47.379455481701903;8.559911953733510;47.379455481701903;414;341.000000000000000;öffentlicher Brunnen;1914;Verteilnetz;;"N47°22'46.03""";"E8°33'35.68"""
8.539667229656949;47.380241107836397;8.539667229656949;47.380241107836397;415;70.000000000000000;öffentlicher Brunnen;1955;Verteilnetz;beim Pavillon;"N47°22'48.86""";"E8°32'22.80"""
8.53892031210551;47.382202900011002;8.538920312105510;47.382202900011002;416;71.000000000000000;öffentlicher Brunnen;1955;Verteilnetz;Platzspitz-Brunnen;"N47°22'55.93""";"E8°32'20.11"""
8.5419151211313;47.382146444671001;8.541915121131300;47.382146444671001;417;293.000000000000000;öffentlicher Brunnen;1933;Quellwasser;Pilgerbrunnen;"N47°22'55.72""";"E8°32'30.89"""
8.570121665107649;47.383588284531001;8.570121665107649;47.383588284531001;418;706.000000000000000;Brunnen des Verschönerungsvereins;1950;Quellwasser;oberhalb Friedhof Fluntern;"N47°23'0.917""";"E8°34'12.43"""
8.543682500647041;47.383045130524899;8.543682500647041;47.383045130524899;419;273.000000000000000;öffentlicher Brunnen;1910;Quellwasser;Manneken-Pis;"N47°22'58.96""";"E8°32'37.25"""
8.54510099736272;47.383392779973498;8.545100997362720;47.383392779973498;420;1131.000000000000000;öffentlicher Brunnen;1988;Verteilnetz;;"N47°23'0.214""";"E8°32'42.36"""
8.544764386578541;47.382211704990297;8.544764386578541;47.382211704990297;421;265.000000000000000;öffentlicher Brunnen;1903;Quellwasser;;"N47°22'55.96""";"E8°32'41.15"""
8.54561110442382;47.3810214727391;8.545611104423820;47.381021472739100;422;264.000000000000000;öffentlicher Brunnen;1903;Quellwasser;;"N47°22'51.67""";"E8°32'44.19"""
8.546201423863581;47.379126476269199;8.546201423863581;47.379126476269199;423;268.000000000000000;öffentlicher Brunnen;1904;Verteilnetz;;"N47°22'44.85""";"E8°32'46.32"""
8.544671880866529;47.379164680132099;8.544671880866529;47.379164680132099;424;296.000000000000000;öffentlicher Brunnen;1934;Quellwasser;;"N47°22'44.99""";"E8°32'40.81"""
8.542881271207831;47.380004163219098;8.542881271207831;47.380004163219098;425;60.000000000000000;öffentlicher Brunnen;1938;Verteilnetz;;"N47°22'48.01""";"E8°32'34.37"""
8.554983427364689;47.376630197852002;8.554983427364689;47.376630197852002;426;325.000000000000000;öffentlicher Brunnen;1905;Quellwasser;;"N47°22'35.86""";"E8°33'17.94"""
8.55702180521717;47.377191334157502;8.557021805217170;47.377191334157502;427;347.000000000000000;öffentlicher Brunnen;1933;Quellwasser;bei Kirche Fluntern;"N47°22'37.88""";"E8°33'25.27"""
8.55582808135493;47.378501606229896;8.555828081354930;47.378501606229896;428;316.000000000000000;öffentlicher Brunnen;1903;Quellwasser;;"N47°22'42.60""";"E8°33'20.98"""
8.54864564063457;47.3753313595181;8.548645640634570;47.375331359518100;429;1097.000000000000000;privater Brunnen;1984;Verteilnetz;;"N47°22'31.19""";"E8°32'55.12"""
8.55060316825702;47.377735313504402;8.550603168257020;47.377735313504402;430;1088.000000000000000;öffentlicher Brunnen;1984;Verteilnetz;Sternwarte;"N47°22'39.84""";"E8°33'2.171"""
8.548163716472351;47.377201331781201;8.548163716472351;47.377201331781201;431;737.000000000000000;privater Brunnen;1920;Quellwasser;;"N47°22'37.92""";"E8°32'53.38"""
8.542179595357251;47.377164556016297;8.542179595357251;47.377164556016297;432;68.000000000000000;öffentlicher Brunnen;1987;Verteilnetz;Berliner-Brunnen;"N47°22'37.79""";"E8°32'31.84"""
8.541591852028381;47.376187990197401;8.541591852028381;47.376187990197401;433;48.000000000000000;öffentlicher Brunnen;1913;Verteilnetz;bei Du Pont;"N47°22'34.27""";"E8°32'29.73"""
8.54153482960789;47.378797043069298;8.541534829607890;47.378797043069298;434;36.000000000000000;öffentlicher Brunnen;1933;Verteilnetz;bei der Platzpromenade;"N47°22'43.66""";"E8°32'29.52"""
8.55190488068016;47.378548575623597;8.551904880680160;47.378548575623597;435;333.000000000000000;öffentlicher Brunnen;1907;Verteilnetz;;"N47°22'42.77""";"E8°33'6.857"""
8.550910337179481;47.381398867392299;8.550910337179481;47.381398867392299;436;6074.000000000000000;Notwasserbrunnen;1994;Quellwasser;;"N47°22'53.03""";"E8°33'3.277"""
8.55202293867525;47.3822410780948;8.552022938675250;47.382241078094800;437;294.000000000000000;öffentlicher Brunnen;1934;Verteilnetz;;"N47°22'56.06""";"E8°33'7.282"""
8.598216553764161;47.373482397724501;8.598216553764161;47.373482397724501;438;711.000000000000000;Brunnen des Verschönerungsvereins;1996;Quellwasser;Herrenbrünneli;"N47°22'24.53""";"E8°35'53.57"""
8.561509070684361;47.373649078102602;8.561509070684361;47.373649078102602;439;320.000000000000000;öffentlicher Brunnen;1944;Quellwasser;;"N47°22'25.13""";"E8°33'41.43"""
8.5635546103621;47.372594028736103;8.563554610362100;47.372594028736103;440;348.000000000000000;öffentlicher Brunnen;1933;Quellwasser;Doldertal;"N47°22'21.33""";"E8°33'48.79"""
8.566235044706181;47.3724962680554;8.566235044706181;47.372496268055400;441;332.000000000000000;öffentlicher Brunnen;1907;Quellwasser;;"N47°22'20.98""";"E8°33'58.44"""
8.55284117407572;47.3764661566101;8.552841174075720;47.376466156610100;442;931.000000000000000;privater Brunnen;;Verteilnetz;Dermatologie-Gebäude;"N47°22'35.27""";"E8°33'10.22"""
8.57565341815541;47.378655922582801;8.575653418155410;47.378655922582801;443;335.000000000000000;öffentlicher Brunnen;1909;Verteilnetz;;"N47°22'43.16""";"E8°34'32.35"""
8.55327291957134;47.373460758337202;8.553272919571340;47.373460758337202;444;328.000000000000000;öffentlicher Brunnen;1906;Quellwasser;im Oberhof;"N47°22'24.45""";"E8°33'11.78"""
8.551209064968949;47.373710956440597;8.551209064968949;47.373710956440597;445;918.200000000000050;privater Brunnen;;Verteilnetz;Kantonsschul-Turnhalle;"N47°22'25.35""";"E8°33'4.352"""
8.55095555155415;47.371913879513798;8.550955551554150;47.371913879513798;446;1148.000000000000000;privater Brunnen;1990;Verteilnetz;;"N47°22'18.88""";"E8°33'3.439"""
8.552030290996649;47.374682931385202;8.552030290996649;47.374682931385202;447;355.000000000000000;öffentlicher Brunnen;1938;Quellwasser;;"N47°22'28.85""";"E8°33'7.309"""
8.56983808693013;47.3727502057449;8.569838086930130;47.372750205744900;448;336.000000000000000;öffentlicher Brunnen;1910;Verteilnetz;;"N47°22'21.90""";"E8°34'11.41"""
8.54824305997308;47.373184161930801;8.548243059973080;47.373184161930801;449;784.100000000000020;privater Brunnen;1777;Verteilnetz;Rechberg;"N47°22'23.46""";"E8°32'53.67"""
8.548185782181649;47.375107399691501;8.548185782181649;47.375107399691501;450;1157.000000000000000;privater Brunnen;1991;Quellwasser;innerhalb Universität;"N47°22'30.38""";"E8°32'53.46"""
8.55961927478093;47.375754886951199;8.559619274780930;47.375754886951199;451;305.000000000000000;öffentlicher Brunnen;1852;Quellwasser;Gsellenbrunnen;"N47°22'32.71""";"E8°33'34.62"""
8.559566177583911;47.377065395509497;8.559566177583911;47.377065395509497;452;351.000000000000000;öffentlicher Brunnen;1935;Quellwasser;;"N47°22'37.43""";"E8°33'34.43"""
8.55965144398289;47.376531379544403;8.559651443982890;47.376531379544403;453;970.000000000000000;öffentlicher Brunnen;1975;Verteilnetz;Tramhaltestelle;"N47°22'35.51""";"E8°33'34.74"""
8.544041491897289;47.376415520924901;8.544041491897289;47.376415520924901;454;67.000000000000000;öffentlicher Brunnen;1951;Quellwasser;beim Central;"N47°22'35.09""";"E8°32'38.54"""
8.54398079779247;47.374914092449004;8.543980797792470;47.374914092449004;455;64.000000000000000;öffentlicher Brunnen;1945;Quellwasser;;"N47°22'29.69""";"E8°32'38.33"""
8.54424040246456;47.376003636634202;8.544240402464560;47.376003636634202;456;32.000000000000000;öffentlicher Brunnen;1876;Quellwasser;Storchenbrunnen (ehemals);"N47°22'33.61""";"E8°32'39.26"""
8.538928745292401;47.375337683962698;8.538928745292401;47.375337683962698;457;1019.000000000000000;öffentlicher Brunnen;1978;Verteilnetz;Pariserbrunnen;"N47°22'31.21""";"E8°32'20.14"""
8.53967290272376;47.374703389120803;8.539672902723760;47.374703389120803;458;1023.000000000000000;öffentlicher Brunnen;1979;Verteilnetz;;"N47°22'28.93""";"E8°32'22.82"""
8.54405376599229;47.373822498560898;8.544053765992290;47.373822498560898;459;28.000000000000000;öffentlicher Brunnen;1870;Quellwasser;;"N47°22'25.76""";"E8°32'38.59"""
8.547675109925439;47.3743535446999;8.547675109925439;47.374353544699900;460;954.000000000000000;öffentlicher Brunnen;1973;Quellwasser;;"N47°22'27.67""";"E8°32'51.63"""
8.547535442599489;47.374589407250802;8.547535442599489;47.374589407250802;461;785.000000000000000;privater Brunnen;;Quellwasser;Im Hofe;"N47°22'28.52""";"E8°32'51.12"""
8.54026782368636;47.373033201500903;8.540267823686360;47.373033201500903;462;6023.000000000000000;Notwasserbrunnen;1979;Quellwasser;;"N47°22'22.91""";"E8°32'24.96"""
8.54489342924435;47.373007486807701;8.544893429244350;47.373007486807701;463;30.000000000000000;öffentlicher Brunnen;1871;Quellwasser;;"N47°22'22.82""";"E8°32'41.61"""
